0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.5,0,1,-0.5
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.845862,-0.463899,0.904008,-0.491393
0.909973,-0.244655,0.301987,-0.329657
0.909973,-0.244655,0.301987,-0.329657
0.909973,-0.244655,0.301987,-0.329657
0.909973,-0.244655,0.301987,-0.329657
0.909973,-0.244655,0.301987,-0.329657
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.952915,-0.213757,0.054832,-0.964094
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.962041,0.14668,0.0309047,-0.950456
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971028,0.213044,0.0408019,-0.914095
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.971437,0.26915,0.0376111,-0.671735
0.976889,-0.0390193,0.0756247,-0.765218
0.976889,-0.0390193,0.0756247,-0.765218
0.976889,-0.0390193,0.0756247,-0.765218
0.976889,-0.0390193,0.0756247,-0.765218
0.976889,-0.0390193,0.0756247,-0.765218
